frame_index,frame_timestamp_sec,num_local_nodes_pre,num_local_nodes_kept,num_new_nodes,num_nodes,num_edges,num_new_edges,t_inference_ms,t_merge_ms,t_edges_ms,t_other_ms,t_frame_total_ms
62,101.008336703,107,107,107,4768,13820,302,15.409165993332863,0.5943418946117163,2.045657951384783,1.2867292389273643,19.335895078256726
64,101.398231367,107,107,107,4875,14133,313,32.60648902505636,1.4443430118262768,2.5488801766186953,0.9678606875240803,37.567572901025414
65,101.593178803,102,102,102,4977,14424,291,26.285639964044094,0.7379709277302027,3.2969091553241014,0.6500279996544123,30.97054804675281
67,101.885600416,101,101,101,5078,14700,276,28.997444082051516,1.048112055286765,2.589775947853923,0.6415811367332935,33.2769132219255
69,102.275495039,105,105,105,5183,15008,308,29.294701060280204,1.802874030545354,2.5903969071805477,0.6713769398629665,34.35934893786907
70,102.56792811,122,122,122,5305,15363,355,26.79390087723732,0.8301630150526762,2.821028931066394,0.6742530968040228,31.119345920160413
71,102.957874482,154,154,154,5459,15807,444,28.837925987318158,0.6956120487302542,3.350951010361314,0.9197110775858164,33.80420012399554
72,103.347780021,179,179,179,5638,16307,500,30.83327109925449,0.77199493534863,4.419008968397975,0.666978070512414,36.69125307351351
73,103.737632602,183,183,183,5821,16798,491,31.415359117090702,0.7974819745868444,5.668026860803366,0.7141369860619307,38.59500493854284
75,104.030054507,179,179,179,6000,17277,479,37.18721098266542,2.2554309107363224,3.748364979401231,0.6436831317842007,43.83469000458717
77,104.419948921,176,176,176,6176,17755,478,41.00521607324481,0.9254119358956814,5.4259339813143015,0.9445359464734793,48.30109793692827
78,104.71236995,171,171,171,6347,18198,443,37.044252967461944,0.7247671019285917,4.469734849408269,1.1607310734689236,43.39948599226773
80,105.49216032,170,170,170,6517,18639,441,27.68428693525493,0.6982770282775164,3.485030960291624,0.6921561434864998,32.55975106731057
84,106.077003837,174,174,174,6691,19090,451,32.98154007643461,0.7882050704210997,4.229665035381913,0.6570799741894007,38.656490156427026
85,106.174476639,171,171,171,6862,19541,451,26.2046679854393,0.6869949866086245,3.601639997214079,0.7267009932547808,31.220003962516785
88,106.856792832,164,164,164,7026,19971,430,29.19348096475005,0.6669277790933847,3.213995136320591,0.723895151168108,33.798299031332135
92,107.344200548,172,172,172,7198,20413,442,34.98170315288007,2.960620913654566,8.239730028435588,1.04849087074399,47.230544965714216
95,107.734061504,172,172,172,7370,20868,455,19.473812077194452,0.6316620856523514,3.2727248035371304,0.6046609487384558,23.98285991512239
99,108.221425636,167,167,167,7537,21316,448,31.30543394945562,0.6585619412362576,4.607983166351914,0.6119348108768463,37.18391386792064
102,108.611320217,169,169,169,7706,21758,442,24.626594968140125,0.6792719941586256,3.8105808198451996,0.6827372126281261,29.799184994772077
106,109.098734891,169,169,169,7875,22213,455,21.836773958057165,0.6112940609455109,3.9990039076656103,0.613408163189888,27.060480089858174
109,109.48858568,173,173,173,8048,22662,449,22.950948914512992,0.7527689449489117,4.653197014704347,2.9696680139750242,31.326582888141274
111,109.975953854,172,172,172,8220,23131,469,25.903495028614998,0.7681469433009624,5.093320971354842,0.8036540821194649,32.56861702539027
114,110.560806121,165,165,165,8385,23575,444,24.127500830218196,0.6387759931385517,4.722326993942261,0.6788203027099371,30.167424120008945
117,111.048164503,168,168,168,8553,24025,450,27.548061916604638,0.708637060597539,4.338679136708379,0.7185239810496569,33.31390209496021
118,111.535533052,164,164,164,8717,24457,432,25.147940032184124,0.6573800928890705,3.853440983220935,0.6950509268790483,30.353812035173178
122,112.217890746,167,167,167,8884,24886,429,24.6093119494617,0.6426230538636446,3.873479086905718,0.6010348442941904,29.72644893452525
125,112.607743869,164,164,164,9048,25310,424,23.728735046461225,1.4927240554243326,4.384574946016073,0.6543637719005346,30.260397819802165
126,113.095153376,173,173,173,9221,25771,461,24.195238016545773,0.7727260235697031,4.3629249557852745,1.886360114440322,31.217249110341072
129,113.777431028,170,170,170,9391,26216,445,26.14901401102543,0.9277460630983114,4.315205151215196,1.0712847579270601,32.463249983265996
130,114.36227267,168,168,168,9559,26673,457,39.34602998197079,0.6697638891637325,3.7215938791632652,2.965118270367384,46.70250602066517
133,115.044588238,165,165,165,9724,27130,457,26.708670891821384,0.9145308285951614,5.070929881185293,0.6521714385598898,33.34630304016173
136,115.531957787,163,163,163,9887,27579,449,24.59706994704902,0.6951009854674339,4.040771862491965,0.7315680850297213,30.064510880038142
137,116.019366378,165,165,165,10052,28024,445,27.251887833699584,1.0308590717613697,3.782487940043211,0.9589442051947117,33.024179050698876
140,116.701643988,170,170,170,10222,28488,464,25.731262983754277,0.6602450739592314,3.784912871196866,0.7147169671952724,30.891137896105647
141,117.286484839,174,174,174,10396,28972,484,23.261080030351877,0.6694931071251631,4.0992009453475475,0.6038898136466742,28.633663896471262
143,117.871364397,170,170,170,10566,29442,470,25.184087920933962,0.6908730138093233,4.511652979999781,0.6245879922062159,31.01120190694928
144,118.456213289,175,175,175,10741,29909,467,26.541759027168155,1.252484042197466,6.3803300727158785,0.7520569488406181,34.92663009092212
147,119.138486983,167,167,167,10908,30367,458,26.571604190394282,1.3604860287159681,4.81242616660893,0.8142737206071615,33.55879010632634
148,119.723329042,166,166,166,11074,30827,460,24.55555205233395,1.010832143947482,4.262627102434635,0.7293636444956064,30.558374943211675
149,120.405646194,163,163,163,11237,31281,454,28.244034154340625,0.6965338252484798,5.087449913844466,0.669483095407486,34.69750098884106
152,121.087961637,167,167,167,11404,31741,460,26.24886087141931,1.3737210538238287,5.711517995223403,1.498183235526085,34.83228315599263
153,121.672803988,167,167,167,11571,32193,452,25.769793894141912,0.6952520925551653,5.134006962180138,0.6552250124514103,32.254277961328626
154,122.355122056,164,164,164,11735,32645,452,29.90518300794065,1.7429611179977655,4.013951169326901,0.6380137056112289,36.300109000876546
155,123.037437,161,161,161,11896,33098,453,26.6398920211941,0.7534699980169535,4.198888083919883,0.6572399288415909,32.24949003197253
156,123.719752943,172,172,172,12068,33555,457,28.484012931585312,0.8224588818848133,5.217903992161155,0.7643711287528276,35.28874693438411
