frame_index,frame_timestamp_sec,num_input_points,num_valid_cells,num_nodes,num_edges,num_frontiers,t_parse_ms,t_emap_ms,t_local_ms,t_merge_ms,t_other_ms,t_graph_total_ms,t_frame_total_ms
1240,184.542671397,45215,2362,1990,8475,75,2.38957186229527,2.8220810927450657,3.014420857653022,1.9524239469319582,10.677434271201491,15.644279075786471,21.475433139130473
1241,184.640186073,45435,2374,1991,8484,75,2.3442970123142004,3.743806853890419,3.9167299401015043,2.0435049664229155,6.229399004951119,12.18963391147554,18.81580613553524
1242,184.737616791,45449,2379,1991,8484,75,2.424196805804968,4.016467137262225,3.649699967354536,3.137241117656231,5.513259908184409,12.300200993195176,19.299720879644156
1243,184.835092884,45349,2380,1991,8485,75,2.3777910973876715,2.738676033914089,3.461879910901189,1.8433299846947193,5.625107092782855,10.930316988378763,16.6047269012779
1244,184.932565853,45296,2398,1991,8467,75,2.4016639217734337,1.7846501432359219,3.547488944604993,2.444144804030657,6.061103194952011,12.05273694358766,16.779113095253706
1245,185.030038821,45238,2293,1992,8479,76,2.331614028662443,2.7948510833084583,3.449796000495553,1.938768895342946,8.507102029398084,13.895666925236583,19.590975949540734
1246,185.127513205,45236,2307,1992,8482,75,2.4352979380637407,1.8705809488892555,4.00038599036634,3.131791017949581,5.3798300214111805,12.512007029727101,17.336927819997072
1247,185.22498734,45398,2305,1993,8495,76,2.4148898664861917,2.8854210395365953,9.090422885492444,1.9746050238609314,5.464368034154177,16.529395943507552,22.360077826306224
1248,185.322459767,45361,2296,1993,8496,76,2.434105845168233,7.685945136472583,3.505981992930174,1.9073099829256535,7.289583096280694,12.702875072136521,23.394444957375526
1249,185.419933985,45072,2247,1994,8503,77,2.535755978897214,3.657005028799176,6.518390029668808,2.095330972224474,5.710708908736706,14.324429910629988,21.080915117636323
1250,185.51740787,45025,2204,1996,8488,77,2.356751123443246,3.186242887750268,5.946659948676825,2.6026510167866945,6.149358116090298,14.698669081553817,20.780571969226003
1251,185.614886129,44859,2165,1996,8497,77,2.4348271545022726,5.460089072585106,3.9499730337411165,1.890488201752305,6.026458693668246,11.866919929161668,20.321212941780686
1252,185.712405014,44972,2150,1996,8504,77,2.3569208569824696,2.7113649994134903,3.4278861712664366,2.4416190572082996,7.218019803985953,13.08752503246069,18.679741071537137
1253,185.809830607,45002,2151,1996,8507,77,2.350109163671732,5.469175986945629,3.8264719769358635,3.6309161223471165,10.923833819106221,18.3812219183892,26.761647081002593
1254,185.907306659,45193,2128,1996,8508,78,2.3692050017416477,5.092551000416279,3.6476561799645424,1.9453808199614286,5.783744854852557,11.376781854778528,19.422530895099044
1255,186.00477796,45162,2085,1996,8511,78,2.3974969517439604,3.2001188956201077,3.4222949761897326,1.8174510914832354,9.237970924004912,14.47771699167788,20.61659493483603
1256,186.10225197,45084,2041,1996,8488,78,2.3536859080195427,5.138176959007978,3.368113888427615,2.4293870665133,10.131551884114742,15.929052839055657,23.991281865164638
1257,186.199725063,45106,1995,1997,8499,78,2.8683680575340986,4.729581996798515,3.3782231621444225,1.960790017619729,5.9206197038292885,11.25963288359344,19.414074951782823
1259,186.394672708,44971,1961,1997,8504,78,2.3474739864468575,2.9146450106054544,3.6177108995616436,1.914002001285553,5.804704036563635,11.336416937410831,17.14873593300581
1260,186.492147218,44947,1967,1997,8504,78,2.3795231245458126,2.920706057921052,2.9898961074650288,2.410351997241378,8.924301946535707,14.324550051242113,20.245040068402886
1261,186.589620561,44882,1952,1997,8506,78,2.3419831413775682,2.7850819751620293,5.246218992397189,5.146451992914081,5.353719927370548,15.746390912681818,21.424697944894433
1262,186.687095154,44787,1976,1998,8509,78,2.4043701123446226,1.8963590264320374,3.6590881645679474,1.949378987774253,9.600056800991297,15.208523953333497,20.065715070813894
1263,186.78456708,44688,1962,1998,8497,79,2.379944082349539,2.850024029612541,2.862147055566311,2.6924191042780876,9.582994971424341,15.13756113126874,20.90331306681037
1264,186.882042632,44897,2011,1998,8501,79,2.492225030437112,2.8000499587506056,4.433618159964681,1.9392301328480244,5.475156707689166,11.848005000501871,17.741424962878227
1265,186.979516683,44903,2083,1999,8507,79,2.3953639902174473,2.9476468916982412,4.2935749515891075,1.9785729236900806,8.173148147761822,14.44529602304101,20.359103102236986
1266,187.076989485,45019,2112,2001,8525,79,2.3967050947248936,3.124076873064041,3.9698798209428787,1.9041839987039566,6.865529110655189,12.739592930302024,18.820003140717745
1267,187.174462328,44867,2077,2001,8525,79,2.4539430160075426,5.864717066287994,3.7176271434873343,1.9499501213431358,7.407583529129624,13.075160793960094,21.948307985439897
1268,187.271936421,44822,2068,2001,8527,79,2.446899190545082,3.388390876352787,3.041001968085766,2.394382143393159,9.006895823404193,14.442279934883118,20.86291601881385
1269,187.369410514,44737,2067,2001,8501,79,2.3932899348437786,3.646786091849208,3.5473089665174484,3.2906278502196074,6.560951238498092,13.398888055235147,19.96822189539671
1270,187.466883566,44812,2071,2002,8513,80,2.376407152041793,2.080933889374137,3.660190152004361,3.1872249674052,5.416969070211053,12.264384189620614,17.271534772589803
1271,187.564358492,44754,2155,2002,8517,81,2.3636429104954004,2.8277121018618345,3.943992080166936,4.47443500161171,6.2557070050388575,14.674134086817503,20.42616903781891
1272,187.661831168,44541,2183,2003,8522,81,2.3871981538832188,1.6433559358119965,5.014806054532528,1.9749361090362072,5.435221828520298,12.424963992089033,16.998173901811242
1273,187.759304428,44466,2192,2004,8523,82,2.5165597908198833,4.416055046021938,3.6527959164232016,2.2230809554457664,9.081436088308692,14.95731296017766,22.590380162000656
1274,187.856778855,44614,2189,2005,8528,83,2.358493860810995,3.887886879965663,5.4331079591065645,2.236215164884925,6.472814828157425,14.142137952148914,20.970206940546632
1275,187.954254948,44672,2192,2005,8510,83,2.3790020495653152,2.750809071585536,3.693553153425455,6.470859982073307,5.386140896007419,15.55055403150618,21.22120698913932
1276,188.051726999,44718,2221,2005,8525,83,2.330872928723693,2.788919024169445,4.0507318917661905,2.07682722248137,11.290439870208502,17.417998984456062,23.089915048331022
1277,188.149200926,44740,2268,2007,8537,83,2.4053319357335567,3.418196924030781,4.51412913389504,2.08693603053689,5.83566096611321,12.43672613054514,18.859857926145196
1278,188.246679144,44755,2274,2007,8537,83,2.3586240131407976,2.868188079446554,3.165004076436162,3.760086838155985,5.8876092080026865,12.812700122594833,18.8107758294791
1279,188.344152904,44651,2299,2008,8540,84,2.377048833295703,1.6300110146403313,9.751931997016072,1.9735631067305803,6.061004009097815,17.786499112844467,22.35983801074326
1280,188.441667872,44541,2280,2009,8549,84,2.3647360503673553,3.192235017195344,6.2125378753989935,1.9638959784060717,7.760403212159872,15.936837065964937,22.07259088754654
1281,188.539096757,44601,2271,2009,8528,84,2.522149821743369,4.993495065718889,3.445698879659176,2.4631000123918056,6.396311102434993,12.305109994485974,20.518962992355227
1282,188.636569141,44660,2323,2012,8541,84,2.3763279896229506,2.907621907070279,7.128792116418481,2.798096975311637,6.214109947904944,16.140999039635062,21.976951975375414
1284,188.831517578,44603,2420,2014,8557,85,2.379012992605567,2.7801028918474913,6.051294971257448,1.9437670707702637,6.112710805609822,14.107772847637534,19.84227681532502
1285,188.928991712,44392,2617,2016,8571,86,2.351511036977172,1.6635130159556866,3.611779771745205,7.434834958985448,6.754822330549359,17.801437061280012,22.357173031195998
1286,189.026466722,44173,2458,2019,8584,86,2.3572419304400682,2.9120200779289007,4.211171995848417,1.9915068987756968,8.387347916141152,14.590026810765266,20.404950017109513
1287,189.123939107,44179,2483,2019,8584,87,2.5292241480201483,1.8235619645565748,8.105930173769593,2.043394837528467,5.752034951001406,15.901359962299466,20.81309398636222
1288,189.221414992,44125,2708,2020,8568,88,2.325161127373576,2.8169220313429832,4.2980439029634,3.0525829643011093,8.7622101418674,16.11283700913191,22.038507042452693
1289,189.318888377,44038,3083,2024,8604,91,2.4842899292707443,2.8423999901860952,5.957268876954913,1.9075400196015835,5.525032058358192,13.389840954914689,19.270797027274966
1290,189.416361928,43948,3137,2027,8625,92,2.37771007232368,3.022517077624798,3.7148830015212297,1.944950083270669,13.069461099803448,18.729294184595346,24.734633043408394
1291,189.51383398,43709,3219,2030,8644,93,2.360768150538206,1.8023529555648565,3.9315081667155027,2.048733877018094,5.494563840329647,11.474805884063244,16.185843851417303
1292,189.611316114,43685,3022,2030,8645,94,2.403769176453352,8.153439965099096,3.5816540475934744,1.8680470529943705,5.687172990292311,11.136874090880156,22.24705694243312
1293,189.708781249,43757,2995,2030,8645,93,2.3531541228294373,2.717965980991721,3.4751940984278917,6.18377304635942,6.095167947933078,15.75413509272039,21.356971003115177
1295,189.903731644,43762,3244,2031,8642,93,2.364946063607931,3.9202668704092503,4.689876921474934,2.8572881128638983,6.524109747260809,14.07127478159964,20.938819041475654
1296,190.001204487,43776,3277,2031,8653,93,2.340109786018729,1.9513119477778673,3.7010370288044214,1.8162589985877275,5.674791056662798,11.192087084054947,16.03986998088658
1297,190.098676038,43616,3232,2031,8653,92,2.3609790951013565,2.707306994125247,3.6574460100382566,2.290736883878708,15.204176073893905,21.15235896781087,26.778026949614286
1298,190.196152506,43442,3182,2031,8655,93,2.3141109850257635,2.794570056721568,11.518127052113414,2.3207732010632753,5.9580206871032715,19.79692094027996,25.460751028731465
1299,190.293625641,43555,3215,2032,8663,93,2.3757158778607845,2.714300062507391,3.8882270455360413,5.4535469971597195,5.9972337912768126,15.339007833972573,20.989133045077324
1300,190.391097734,43341,3460,2035,8693,95,2.3889720905572176,5.749511066824198,3.907283069565892,2.2360351867973804,8.27538757584989,14.418705832213163,23.18475185893476
1301,190.488574202,43483,3530,2038,8675,97,2.3660280276089907,6.698465906083584,3.650532104074955,2.438213909044862,7.816468831151724,13.90521484427154,23.534106090664864
1302,190.586046171,43200,3514,2039,8706,99,2.4138179142028093,2.740269061177969,7.467006100341678,2.153621055185795,6.249024765565991,15.869651921093464,21.589526208117604
1303,190.68351868,43204,3400,2039,8714,97,2.3468430154025555,2.767980797216296,3.6181018222123384,2.1427010651677847,13.748089084401727,19.50889197178185,25.408494053408504
1304,190.878467075,43145,3472,2041,8738,98,2.351250033825636,2.7763061225414276,8.148140972480178,2.184548182412982,6.407530978322029,16.74022013321519,22.47623587027192
1305,190.975940918,42959,3427,2041,8738,98,2.3609090130776167,1.7044700216501951,3.9340630173683167,1.9388690125197172,10.506352875381708,16.379284905269742,21.413286915048957
1306,191.07341447,42808,3447,2041,8738,97,2.3186998441815376,3.1005628407001495,10.576314991340041,2.16742604970932,7.843409897759557,20.587150938808918,26.5927710570395
1307,191.170937021,42465,3487,2043,8720,99,2.3267949000000954,2.696356037631631,4.599648993462324,7.340338081121445,5.786770023405552,17.72675709798932,23.303775116801262
1308,191.268362489,42427,3355,2044,8753,99,2.37669819034636,5.869034910574555,3.809340065345168,2.3634638637304306,11.639113072305918,17.811917001381516,26.668753009289503
1309,191.365836332,42567,3452,2045,8758,99,2.3721489124000072,1.738914055749774,3.842732170596719,1.882823882624507,6.224229000508785,11.949785053730011,16.6123709641397
1310,191.463311675,42456,3550,2045,8761,101,2.371689071878791,2.8060120530426502,7.885868893936276,2.713327994570136,6.080791121348739,16.67998800985515,22.43981813080609
1311,191.56078356,42363,3863,2047,8777,102,2.360548125579953,2.9170189518481493,3.6839039530605078,2.007588045671582,5.658540176227689,11.350032174959779,17.254041973501444
1312,191.65825657,42241,3870,2048,8793,103,2.4085280019789934,3.097417065873742,4.078382859006524,1.9223280251026154,7.4967010878026485,13.497411971911788,19.586207112297416
1313,191.853204548,41935,3621,2049,8791,101,2.3352811112999916,4.274379927664995,4.954261938109994,2.5715730153024197,8.1998270470649,15.725662000477314,23.678345838561654
1314,191.950680141,41751,3587,2049,8819,100,2.373602008447051,5.30398590490222,4.296381026506424,1.906698103994131,10.745731880888343,16.948811011388898,25.187920778989792
1316,192.145626869,41253,4078,2053,8864,99,2.359416102990508,3.341754199936986,3.957215929403901,1.963916001841426,9.405913995578885,15.327045926824212,21.606598049402237
1317,192.24310042,41197,4153,2056,8884,102,2.368372865021229,2.781304996460676,4.515771986916661,1.9452408887445927,10.179932229220867,16.64094510488212,22.370677907019854
1318,192.340574264,40934,4155,2057,8884,100,2.347043016925454,2.852007979527116,4.3216480407863855,1.896440051496029,6.066042929887772,12.284131022170186,20.377258071675897
1319,192.43804869,40632,4091,2059,8906,102,2.3549969773739576,8.393299067392945,4.4315040577203035,1.9736438989639282,5.766833201050758,12.17198115773499,23.4800239559263
1320,192.53552545,40513,4238,2062,8858,104,2.4315209593623877,11.093691922724247,9.074142901226878,2.5951669085770845,6.28096517175436,17.950274981558323,32.05275908112526
1321,192.632997335,40226,4465,2064,8925,100,2.342513995245099,3.1044010538607836,4.4324558693915606,1.9569830037653446,9.476365987211466,15.865804860368371,21.860382985323668
1322,192.730469928,40126,4625,2067,8974,100,2.349016023799777,4.430212080478668,4.947328940033913,2.322918036952615,6.765170954167843,14.03541793115437,21.574969869107008
1323,192.827943771,39908,4551,2069,8999,100,2.3289090022444725,2.84921214915812,8.142078993842006,1.958776032552123,12.484815903007984,22.585670929402113,28.378291986882687
1324,192.925416739,39755,4415,2069,8999,100,2.355399075895548,3.00677795894444,8.348484057933092,4.73456084728241,6.055925041437149,19.13896994665265,25.037450017407537
1325,193.02289179,39602,4226,2071,9024,100,2.3399789351969957,2.789511112496257,7.438301108777523,3.284265985712409,6.122359773144126,16.844926867634058,22.52677083015442
1327,193.217838018,39005,4531,2073,8916,105,2.406704006716609,3.486454952508211,10.685908840969205,4.153332905843854,6.255879299715161,21.09512104652822,27.629570104181767
1328,193.315312486,38903,4816,2077,9055,100,2.348124049603939,1.7099399119615555,9.760448010638356,2.5447229854762554,9.89446695894003,22.19963795505464,26.812481926754117
1329,193.412785913,38711,4917,2080,9119,96,2.442902186885476,8.993441937491298,5.180766107514501,2.028617076575756,6.07307581230998,13.282458996400237,25.27901204302907
1330,193.510260339,38915,5026,2081,9135,96,2.3652571253478527,2.8340339194983244,5.360401934012771,2.0964539144188166,5.793472984805703,13.25032883323729,18.99389806203544
1331,193.607733558,38696,5063,2083,9166,97,2.3338180035352707,5.935829132795334,4.993245005607605,6.5193818882107735,6.001390982419252,17.51401787623763,26.354314060881734
1332,193.705209067,38557,5308,2087,9244,96,2.3652471136301756,3.723770147189498,4.987774882465601,1.9802660681307316,12.726689921692014,19.694730872288346,26.3637020252645
1333,193.80268116,38607,5701,2091,9064,109,2.959978999570012,3.330973908305168,5.446182796731591,7.863517152145505,7.68420216627419,20.993902115151286,27.919472893700004
1334,193.997629555,37798,6124,2093,9304,99,2.4179047904908657,3.1669270247220993,7.965608034282923,1.9796849228441715,6.713165203109384,16.658458160236478,22.784312954172492
1335,194.095102065,37407,6129,2094,9336,99,2.3223671596497297,2.7093011885881424,7.706503150984645,2.3821289651095867,7.321502780541778,17.41013489663601,23.284388007596135
1337,194.290050084,37005,6417,2097,9402,98,2.3225368931889534,3.1654350459575653,5.818248959258199,2.0241590682417154,9.130067890509963,16.972475918009877,23.04297685623169
1338,194.387523094,36688,6673,2097,9403,98,2.349206944927573,1.6154430340975523,7.267080945894122,1.9931199494749308,6.592930061742663,15.853130957111716,20.32864699140191
1339,194.485046229,36402,6943,2100,9438,99,2.3420429788529873,3.0616300646215677,7.019386859610677,3.874662099406123,6.7531391978263855,17.647188156843185,23.625967791303992
1340,194.582471447,36376,7051,2103,9164,106,2.627096138894558,5.464296787977219,8.167515974491835,2.637716941535473,6.289060227572918,17.094293143600225,25.763437850400805
1341,194.679944415,36442,7199,2106,9482,100,2.328878967091441,2.656221855431795,6.595573853701353,1.9992319867014885,5.896064219996333,14.490870060399175,20.020680036395788
1342,194.777419258,36812,7459,2112,9590,97,2.354336902499199,3.8169329054653645,5.715566920116544,2.0333959255367517,8.360688108950853,16.10965095460415,22.848763037472963
1343,194.972365611,37743,7648,2118,9658,98,2.2946440149098635,2.975118113681674,7.614952977746725,2.158951014280319,6.468314910307527,16.24221890233457,22.045129211619496
1344,195.069840913,37892,7592,2120,9682,96,2.6388890109956264,1.7735098954290152,7.194674806669354,2.7290980797261,7.166833151131868,17.090606037527323,22.15893194079399
1346,195.264787432,38808,7598,2125,9753,98,2.9473970644176006,2.950261114165187,6.35531498119235,2.2010088432580233,7.068118080496788,15.624441904947162,22.129167104139924
1347,195.362263025,39049,7827,2126,9339,105,2.33118305914104,2.0472321193665266,6.442137062549591,2.656803000718355,6.0111600905656815,15.110100153833628,20.033954875543714
1348,195.45973566,39457,8082,2129,9734,100,2.329349983483553,4.570613848045468,6.438841111958027,1.9703179132193327,7.592739071696997,16.001898096874356,23.62741995602846
1349,195.557209253,39601,8301,2132,9786,100,2.3409011773765087,2.6127099990844727,6.163064856082201,4.608976189047098,6.075280020013452,16.84732106514275,22.353006061166525
1350,195.654682847,39249,8360,2134,9826,99,2.4800309911370277,6.149279186502099,5.89690706692636,2.2172199096530676,7.670936174690723,15.785063151270151,24.99993913806975
1351,195.752156981,38920,8424,2136,9871,101,2.371228067204356,3.156136954203248,5.8670612052083015,5.098111927509308,6.692393682897091,17.6575668156147,23.74281594529748
1352,195.849629658,38953,8530,2139,9932,99,2.3261329624801874,2.9290919192135334,6.78340601734817,2.026693196967244,7.183113833889365,15.99321304820478,21.774993045255542
1353,195.947106001,39508,8633,2141,9422,108,2.329499926418066,2.754865912720561,9.065516060218215,3.7316340021789074,5.77769405208528,18.574844114482403,24.19490204192698
1354,196.044579011,39681,8667,2141,9900,100,2.3092629853636026,2.6474250480532646,7.534770993515849,1.9007869996130466,6.312886020168662,15.748444013297558,21.25079301185906
1356,196.239565239,39879,8699,2144,9978,97,2.3603071458637714,3.0285280663520098,7.692937972024083,2.0915050990879536,9.03849583119154,18.822938902303576,24.817607831209898
1357,196.33699904,40587,8738,2145,10000,98,2.2966680116951466,1.6318238340318203,8.176201954483986,2.108916873112321,7.464191177859902,17.74931000545621,23.713480914011598
1358,196.434475383,41145,8744,2146,10024,97,2.357762074097991,2.8509560506790876,12.11198908276856,2.9364260844886303,7.999791763722897,23.048206930980086,28.823104919865727
1359,196.531988643,41870,8719,2147,10049,97,2.5092558935284615,4.083232954144478,10.589428944513202,2.135477028787136,6.375532131642103,19.10043810494244,26.25879505649209
1360,196.629421069,42101,8654,2148,9598,103,2.3246111813932657,4.222032148391008,6.038470892235637,2.6675728149712086,7.197220344096422,15.903264051303267,22.97759405337274
1361,196.824369797,42568,8599,2150,10025,98,2.3808861151337624,2.7391870971769094,5.380641203373671,2.417664974927902,8.722453843802214,16.520760022103786,22.195580881088972
1362,196.921844599,42932,8611,2152,10099,97,2.3377861361950636,2.688250970095396,5.979672074317932,2.001785906031728,8.340410189703107,16.321868170052767,21.91300201229751
1364,197.116790827,43710,8454,2152,10151,97,2.3665798362344503,2.673062961548567,5.471379961818457,2.3036308120936155,6.56675104983151,14.341761823743582,19.96007701382041
1365,197.21426442,44388,8468,2153,10164,97,2.3246200289577246,1.6136202029883862,9.692921070381999,3.751941956579685,7.947013946250081,21.391876973211765,26.07302716933191
1366,197.311738346,44924,8419,2154,10188,97,2.4779278319329023,3.1652741599828005,9.068591985851526,2.258347114548087,8.622266817837954,19.949205918237567,26.144720846787095
1367,197.409212481,44997,8351,2155,9674,103,2.404589904472232,2.718548057600856,10.033999104052782,2.755907829850912,6.837698165327311,19.627605099231005,25.312825106084347
1368,197.506685991,45356,8362,2156,10158,100,2.384643070399761,1.6272058710455894,7.436617976054549,2.0947600714862347,5.786180030554533,15.317558078095317,19.918879959732294
1369,197.701632594,45572,8268,2157,10192,101,2.3864670656621456,2.62376107275486,7.08318711258471,2.0223550964146852,7.556792814284563,16.66233502328396,22.242547944188118
1370,197.799106812,45341,8309,2159,10217,101,2.371288137510419,1.9538369961082935,10.422746883705258,2.669556997716427,6.67344918474555,19.765753066167235,24.650905979797244
1372,197.994053623,45453,8144,2160,10247,98,2.3796739988029003,2.6832520961761475,6.924498826265335,1.9780320581048727,5.785437999293208,14.687968883663416,20.27592808008194
1373,198.091528841,45630,8165,2161,10269,94,2.3801650386303663,1.6787617933005095,8.765696082264185,5.338700953871012,6.477723829448223,20.58212086558342,25.223958073183894
1374,198.189003976,45700,8086,2163,9806,103,2.372249960899353,2.627416979521513,8.081544889137149,2.8748500626534224,7.657974259927869,18.61436921171844,24.171649012714624
1375,198.286475403,45724,8054,2163,10208,96,2.513023093342781,3.0259538907557726,7.41581991314888,2.907912014052272,6.222724914550781,16.546456841751933,22.633661050349474
1376,198.481422631,46179,7961,2164,10243,96,2.3470830637961626,2.6139530818909407,7.307515945285559,2.120769117027521,5.869295913726091,15.297580976039171,20.7982559222728
1377,198.578895849,46344,7934,2164,10270,95,2.3435959592461586,2.69816885702312,10.246156016364694,2.2088540717959404,6.209090817719698,18.664100905880332,24.26696801558137
1378,198.676373483,46626,7965,2164,10281,96,2.336131874471903,1.7266911454498768,5.727990064769983,1.945100026205182,6.410499103367329,14.083589194342494,18.698805943131447
1379,198.773845577,46742,7841,2164,10285,96,2.3794639855623245,2.829556120559573,6.063448032364249,2.04957602545619,6.023092893883586,14.136116951704025,19.885918125510216
1380,198.871317753,46700,7860,2165,9762,103,2.3733219131827354,2.0194200333207846,5.938283866271377,3.01414099521935,8.897443069145083,17.84986793063581,22.859363118186593
1381,198.968792721,46615,7814,2166,10227,99,2.354998141527176,2.645239932462573,8.360096951946616,2.542108064517379,6.898469990119338,17.800675006583333,23.362034000456333
1382,199.066265981,46860,7786,2166,10254,97,2.3769279941916466,3.4234269987791777,5.869705928489566,1.9604989793151617,6.698927143588662,14.52913205139339,20.87048999965191
1383,199.358687219,46835,7562,2167,10272,96,2.399782184511423,3.97162395529449,5.1774499006569386,1.971640158444643,6.610892945900559,13.759983005002141,20.78123390674591
1384,199.456163228,46415,7539,2168,10294,96,2.3427349515259266,2.691366942599416,5.824952153488994,2.0119959954172373,5.906142760068178,13.743090908974409,19.320548977702856
1386,199.651114248,46177,7386,2170,10344,94,2.395393094047904,3.694565035402775,5.943072959780693,3.2973720226436853,6.436866009607911,15.67731099203229,22.310946136713028
1387,199.748582716,46387,7420,2172,9709,101,2.430279040709138,2.5841668248176575,6.323415087535977,2.75359395891428,9.053753921762109,18.130762968212366,23.755730129778385
1388,199.846056684,46634,7377,2173,10130,97,2.441209042444825,3.406825941056013,5.373597145080566,2.3348000831902027,10.022416710853577,17.730813939124346,24.149236967787147
1389,199.943530611,46682,7287,2175,10274,95,2.414178103208542,4.899269202724099,5.3512961603701115,2.0226649940013885,8.815678767859936,16.189639922231436,24.062834912911057
1390,200.138516547,46918,7220,2178,10365,93,2.385734813287854,2.6571829803287983,6.961447885259986,3.71516402810812,6.050905212759972,16.727517126128078,22.348386934027076
1391,200.23595189,47312,7280,2179,10383,93,2.393490169197321,1.7903009429574013,7.0213209837675095,2.172084990888834,7.5661910232156515,16.759596997871995,21.52060787193477
1393,200.430899243,47535,7069,2179,10395,93,2.4404379073530436,2.7363409753888845,5.437335930764675,4.050540970638394,6.796871079131961,16.28474798053503,22.025001933798194
1394,200.528373378,47341,7120,2179,9820,98,2.339398954063654,1.6582130920141935,5.69722312502563,2.5257570669054985,6.256138673052192,14.47911886498332,19.018824910745025
1395,200.625846763,47179,7009,2180,10224,92,2.3680818267166615,4.775146953761578,5.451553035527468,2.4512079544365406,9.515308076515794,17.418069066479802,25.107250083237886
1396,200.723326731,47301,6995,2180,10280,93,2.4238969199359417,2.7395780198276043,7.674103137105703,3.0004559084773064,6.703394930809736,17.377953976392746,23.11041299253702
1397,200.918267375,47573,6842,2181,10307,92,2.43360479362309,2.965350169688463,5.458065075799823,3.6285610403865576,7.553295930847526,16.639922047033906,22.58282504044473
1398,201.01574326,47631,6784,2181,10311,92,2.3873080499470234,2.7997801080346107,5.178631981834769,2.92351096868515,9.776287944987416,17.878430895507336,23.816834902390838
1400,201.210690238,47895,6630,2181,10334,91,2.401765203103423,2.782257040962577,7.483064895495772,3.5215308889746666,8.83968430571258,19.84428009018302,25.601936038583517
1401,201.308163956,48071,6663,2182,9841,95,2.469772007316351,1.7871549353003502,6.705750012770295,2.6402510702610016,5.809783935546875,15.155785018578172,20.01194399781525
1402,201.405636924,48160,6522,2185,10202,93,2.386367181316018,2.6708790101110935,6.49796100333333,1.961219822987914,5.717051215469837,14.176232041791081,19.7802500333637
1403,201.503110476,48213,6493,2185,10246,92,2.577264094725251,2.9829631093889475,4.7334288246929646,3.991209901869297,9.012898430228233,17.737537156790495,23.93620810471475
1404,201.600585194,47990,6429,2186,10294,91,2.464903052896261,2.6596379466354847,5.064428085461259,3.3998428843915462,7.591037079691887,16.055308049544692,21.715031005442142
1405,201.795534255,48316,6326,2186,10321,91,2.43289303034544,2.628189045935869,4.573949845507741,2.574248006567359,8.576071355491877,15.724269207566977,21.328076953068376
1406,201.893006723,48451,6276,2188,10360,91,2.4087890051305294,3.7219359073787928,7.242926163598895,2.4295770563185215,7.009398657828569,16.681901877745986,23.390286834910512
1407,201.990479441,48499,6313,2189,9850,97,2.397187054157257,3.02337808534503,4.651325987651944,3.460876876488328,6.729855202138424,14.842058066278696,20.833221031352878
1408,202.087954993,48509,6185,2190,10115,95,2.410741988569498,3.354838816449046,4.589569056406617,2.037954982370138,6.723492871969938,13.351016910746694,19.711311906576157
1409,202.282901471,48598,6109,2192,10161,95,2.4582198821008205,6.63823401555419,5.206755129620433,4.493610002100468,7.254917873069644,16.955283004790545,26.61352907307446
1410,202.380397231,48629,6064,2193,10181,95,2.404139144346118,2.7465098537504673,5.584882106631994,2.077378099784255,6.020919885486364,13.683180091902614,19.464991055428982
1411,202.575326459,48651,5980,2193,10201,95,2.4185969959944487,2.8975640889257193,4.804312018677592,3.1917039304971695,9.072970133274794,17.068986082449555,22.984968032687902
1412,202.67279776,48601,5952,2194,10240,93,2.528632991015911,4.74872812628746,6.73421286046505,4.384645959362388,7.314811227843165,18.433670047670603,26.500278152525425
1413,202.867744905,48588,5685,2195,9768,95,2.3394180461764336,3.0854339711368084,4.734490066766739,4.4248211197555065,6.167904939502478,15.327216126024723,21.332866046577692
1414,202.965260956,48538,5700,2196,9966,95,2.456307876855135,1.9746758043766022,6.276937201619148,2.4742300156503916,6.348372669890523,15.099539887160063,20.122559973970056
1415,203.062735383,48547,5651,2197,10061,94,2.3902831599116325,2.7303299866616726,6.648011971265078,2.084842184558511,5.907236831262708,14.640090987086296,20.295014139264822
1416,203.160165976,48542,5620,2198,10086,94,2.4208298418670893,3.080755937844515,5.809442838653922,2.8873130213469267,8.4337352309376,17.13049109093845,23.18278793245554
1417,203.35511412,48593,5575,2201,10142,95,2.4212009739130735,2.6773910503834486,4.794723819941282,2.18186411075294,7.994842017069459,14.971429947763681,20.602989941835403
1418,203.452588088,48598,5448,2203,10179,98,2.457980066537857,2.8299461118876934,4.929966060444713,3.815009957179427,6.164066959172487,14.909042976796627,20.794088020920753
1420,203.647534441,48597,5264,2205,9766,100,2.397006144747138,3.4685619175434113,4.474764922633767,5.854447139427066,6.556801963597536,16.88601402565837,23.337507853284478
1421,203.745008868,48571,5312,2205,9975,99,2.4005931336432695,1.6746441833674908,4.455899819731712,4.3541789054870605,7.521938299760222,16.332017024978995,20.974083803594112
1422,203.842482419,48536,5263,2206,10015,98,2.4339458905160427,2.729698782786727,7.155802100896835,2.030018949881196,6.05420209467411,15.240023145452142,20.984383998438716
1423,203.939955096,48487,5145,2207,10040,97,2.4767459835857153,2.842599991708994,4.61897486820817,2.1534201223403215,6.0740080662071705,12.846403056755662,18.78217188641429
1424,204.037469314,48418,5100,2208,10050,96,2.5352949742227793,3.1578398775309324,6.541382987052202,3.3776708878576756,6.561520276591182,16.48057415150106,22.983925882726908
1425,204.2323775,48389,4980,2208,10050,96,2.390243113040924,2.902552019804716,6.816948065534234,1.941103022545576,5.71465608663857,14.47270717471838,20.3096610493958
