method,node_id,x,y,z,nearest_baseline_m
baseline,387,20.70001792907715,2.3000001907348633,-0.11718188226222992,nan
baseline,388,18.70001792907715,7.0,0.039040036499500275,nan
baseline,389,20.600017547607422,-0.39999985694885254,-0.1112699955701828,nan
baseline,390,20.9000186920166,1.500000238418579,-0.12104479223489761,nan
baseline,391,21.20001792907715,-0.39999985694885254,-0.047142691910266876,nan
baseline,392,21.100017547607422,3.6000003814697266,-0.1199384331703186,nan
baseline,393,20.500019073486328,0.9000002145767212,-0.13346794247627258,nan
baseline,394,17.20001983642578,6.200000762939453,-0.23475030064582825,nan
baseline,395,19.100019454956055,6.5,-0.13961486518383026,nan
baseline,396,21.600019454956055,-1.5999999046325684,-0.0712156593799591,nan
baseline,397,21.600019454956055,2.500000238418579,-0.09468214213848114,nan
baseline,398,12.100020408630371,-4.299999713897705,-0.10325978696346283,nan
baseline,399,21.100021362304688,0.600000262260437,-0.1248677670955658,nan
baseline,400,21.800020217895508,1.500000238418579,-0.11281587928533554,nan
baseline,401,21.70001983642578,3.500000238418579,-0.10827988386154175,nan
baseline,402,21.900020599365234,2.384185791015625e-07,-0.1291176676750183,nan
baseline,403,21.100021362304688,3.000000238418579,-0.12722258269786835,nan
baseline,404,21.00002098083496,-0.9999997615814209,-0.12815436720848083,nan
baseline,405,11.900020599365234,5.600000381469727,-0.22197657823562622,nan
baseline,406,21.900022506713867,-0.9999996423721313,-0.15288624167442322,nan
baseline,407,22.30002212524414,3.3000001907348633,-0.06351247429847717,nan
baseline,408,22.200023651123047,1.000000238418579,-0.04287983477115631,nan
baseline,409,22.10002326965332,2.1000003814697266,-0.06034553796052933,nan
baseline,410,22.60002326965332,1.700000286102295,-0.04411458224058151,nan
baseline,411,22.60002326965332,2.700000286102295,-0.00584248686209321,nan
baseline,412,15.10002326965332,-3.799999952316284,-0.09448303282260895,nan
baseline,413,22.800024032592773,0.8000001907348633,-0.08069860190153122,nan
baseline,414,23.300024032592773,1.9000002145767212,-0.07164530456066132,nan
baseline,415,11.500024795532227,5.0,0.6154047250747681,nan
baseline,416,11.4000244140625,-3.8999998569488525,0.1280626654624939,nan
baseline,417,23.4000244140625,2.8000001907348633,-0.08910483866930008,nan
baseline,418,23.4000244140625,0.20000016689300537,-0.04332222789525986,nan
baseline,419,23.300025939941406,1.3000001907348633,-0.06757117807865143,nan
baseline,420,22.600025177001953,0.20000016689300537,-0.06926952302455902,nan
baseline,421,23.20002555847168,3.6000001430511475,-0.09974834322929382,nan
baseline,422,21.70002555847168,0.6000001430511475,-0.10897281765937805,nan
baseline,423,22.900026321411133,-0.6999998092651367,-0.07068074494600296,nan
baseline,424,18.600025177001953,7.600000381469727,-0.17099374532699585,nan
baseline,425,22.100027084350586,4.0,-0.11469077318906784,nan
baseline,426,23.800025939941406,3.5,-0.06604310870170593,nan
baseline,427,23.50002670288086,-0.5,-0.05354676395654678,nan
baseline,428,23.900028228759766,1.5,-0.06119247153401375,nan
baseline,429,19.10002899169922,3.4000000953674316,-0.0997815951704979,nan
baseline,430,24.400028228759766,2.299999952316284,-0.047719161957502365,nan
baseline,431,24.300029754638672,0.3999999761581421,-0.03667720407247543,nan
baseline,432,24.500028610229492,4.300000190734863,-0.05174076557159424,nan
baseline,433,24.500028610229492,2.9000000953674316,-0.05745699256658554,nan
baseline,434,23.800029754638672,2.299999952316284,-0.04502660781145096,nan
baseline,435,24.300029754638672,-0.3000001907348633,-0.02687496319413185,nan
baseline,436,24.800029754638672,3.5999999046325684,0.004832192789763212,nan
baseline,437,24.800029754638672,-1.1000001430511475,0.02997720055282116,nan
baseline,438,19.300029754638672,-3.6000001430511475,-0.00544088426977396,nan
baseline,439,24.500030517578125,1.0999999046325684,0.0014259414747357368,nan
baseline,440,25.000030517578125,1.6999999284744263,-0.01230631209909916,nan
baseline,441,23.700031280517578,0.7999999523162842,-0.04662995785474777,nan
baseline,442,24.90003204345703,0.0,-0.021651137620210648,nan
baseline,443,25.200031280517578,-0.6000001430511475,0.07103964686393738,nan
baseline,444,25.100032806396484,2.799999952316284,-0.005614680238068104,nan
baseline,445,25.400033950805664,3.6999998092651367,0.019538333639502525,nan
baseline,446,25.50003433227539,2.0999999046325684,-0.013258484192192554,nan
baseline,447,25.400033950805664,0.39999985694885254,-0.02404319867491722,nan
baseline,448,25.800033569335938,1.1999998092651367,-0.016247153282165527,nan
baseline,449,25.200035095214844,0.9999998807907104,0.01064522285014391,nan
baseline,450,26.00003433227539,2.6999998092651367,0.03785981982946396,nan
baseline,451,20.100034713745117,2.1999998092651367,-0.0007016858435235918,nan
baseline,452,15.900035858154297,-2.8000004291534424,0.15011316537857056,nan
baseline,453,26.10003662109375,-0.20000028610229492,0.06009015813469887,nan
