method,node_id,x,y,z,nearest_baseline_m
baseline,462,47.10002899169922,2.399998426437378,0.5734058618545532,nan
baseline,463,47.900028228759766,2.4999985694885254,0.5096684694290161,nan
baseline,464,48.000030517578125,4.599998474121094,0.4794440269470215,nan
baseline,465,43.30002975463867,3.9999985694885254,0.5586763620376587,nan
baseline,466,47.80002975463867,1.2999985218048096,0.5425899028778076,nan
baseline,467,46.900028228759766,3.699998378753662,0.5174612998962402,nan
baseline,468,48.20002746582031,3.399998426437378,0.5134378671646118,nan
baseline,469,47.60002899169922,3.199998378753662,0.4858916401863098,nan
baseline,470,47.900028228759766,5.199998378753662,0.46728527545928955,nan
baseline,471,48.500030517578125,2.199998378753662,0.5320510268211365,nan
baseline,472,48.80002975463867,3.4999983310699463,0.567192792892456,nan
baseline,473,48.80002975463867,4.499998569488525,0.5006300210952759,nan
baseline,474,48.500030517578125,0.5999982357025146,0.5201110243797302,nan
baseline,475,49.20003128051758,5.399998664855957,0.49037081003189087,nan
baseline,476,47.80002975463867,3.899998426437378,0.5182737708091736,nan
baseline,477,45.30002975463867,0.9999983310699463,0.5139328837394714,nan
baseline,478,48.500030517578125,5.499998569488525,0.5161964893341064,nan
baseline,479,49.10002899169922,1.899998426437378,0.5170953869819641,nan
baseline,480,49.60002899169922,4.499998569488525,0.517632246017456,nan
baseline,481,49.500030517578125,3.199998378753662,0.5173896551132202,nan
baseline,482,48.40003204345703,1.4999983310699463,0.514187216758728,nan
baseline,483,49.100032806396484,2.499998092651367,0.5523488521575928,nan
baseline,484,49.100032806396484,0.29999828338623047,0.5176585912704468,nan
baseline,485,49.40003204345703,1.2999982833862305,0.5084720253944397,nan
baseline,486,47.90003204345703,0.5999982357025146,0.5490773916244507,nan
baseline,487,49.500030517578125,-0.5000019073486328,0.5210228562355042,nan
baseline,488,50.000030517578125,5.199998378753662,0.5758132338523865,nan
baseline,489,48.500030517578125,-0.40000200271606445,0.5260400772094727,nan
baseline,490,49.30003356933594,3.899998188018799,0.5054652094841003,nan
baseline,491,50.20003128051758,4.2999982833862305,0.5684646964073181,nan
baseline,492,49.600032806396484,5.899998188018799,0.5521003007888794,nan
baseline,493,50.20003128051758,1.5999982357025146,0.6000338196754456,nan
baseline,494,50.20003128051758,2.699998378753662,0.5942701101303101,nan
baseline,495,50.20003128051758,-1.6000018119812012,0.5830450654029846,nan
baseline,496,50.20003128051758,5.7999982833862305,0.5730929970741272,nan
baseline,497,49.80003356933594,0.7999982833862305,0.6105316281318665,nan
baseline,498,49.30003356933594,6.599998474121094,0.5699974894523621,nan
baseline,499,47.90003204345703,5.7999982833862305,0.5839734077453613,nan
baseline,500,50.80003356933594,3.9999983310699463,0.5916568636894226,nan
baseline,501,49.90003204345703,3.699998378753662,0.5991332530975342,nan
baseline,502,50.700035095214844,6.699998378753662,0.5748984217643738,nan
baseline,503,50.90003204345703,2.499998092651367,0.6090096235275269,nan
baseline,504,50.80003356933594,4.599998474121094,0.610084593296051,nan
baseline,505,50.30003356933594,0.1999983787536621,0.6183804869651794,nan
baseline,506,45.30003356933594,5.599998474121094,0.5412508845329285,nan
baseline,507,51.100032806396484,5.199998378753662,0.6149025559425354,nan
baseline,508,48.700035095214844,7.199997901916504,0.6292622685432434,nan
baseline,509,49.50003433227539,-1.1000018119812012,0.5548696517944336,nan
baseline,510,49.9000358581543,7.899998188018799,0.6504725217819214,nan
baseline,511,48.600032806396484,6.099998474121094,0.5991596579551697,nan
baseline,512,49.700035095214844,0.09999799728393555,0.592666745185852,nan
baseline,513,51.4000358581543,1.0999982357025146,0.6281687021255493,nan
baseline,514,47.9000358581543,6.599998474121094,0.5963131785392761,nan
baseline,515,49.80003356933594,8.499998092651367,0.5759025812149048,nan
baseline,516,48.9000358581543,7.899998188018799,0.5656441450119019,nan
baseline,517,51.50003433227539,3.399998188018799,0.6204312443733215,nan
baseline,518,51.200035095214844,-0.10000181198120117,0.6178287863731384,nan
baseline,519,50.10003662109375,-0.40000200271606445,0.5900672674179077,nan
baseline,520,48.3000373840332,7.7999982833862305,0.5438485741615295,nan
baseline,521,51.700035095214844,2.199998140335083,0.6217180490493774,nan
baseline,522,51.60003662109375,5.699997901916504,0.6095108985900879,nan
baseline,523,50.8000373840332,7.999998092651367,0.5531032085418701,nan
baseline,524,50.4000358581543,7.399998188018799,0.5631730556488037,nan
baseline,525,50.9000358581543,5.7999982833862305,0.6027295589447021,nan
baseline,526,52.000038146972656,2.999998092651367,0.6074423789978027,nan
baseline,527,51.9000358581543,4.899998188018799,0.6211726665496826,nan
baseline,528,51.200035095214844,7.399998188018799,0.5829723477363586,nan
baseline,529,47.60003662109375,8.79999828338623,0.5529521107673645,nan
baseline,530,49.10003662109375,8.499998092651367,0.5526621341705322,nan
baseline,531,47.10003662109375,7.099998474121094,0.5564751029014587,nan
baseline,532,49.3000373840332,7.399998188018799,0.5583018660545349,nan
baseline,533,51.000038146972656,0.5999979972839355,0.5838640928268433,nan
baseline,534,47.8000373840332,7.199997901916504,0.5602759122848511,nan
baseline,535,52.500038146972656,1.8999979496002197,0.6297325491905212,nan
baseline,536,52.10003662109375,3.999998092651367,0.5736348628997803,nan
baseline,537,52.000038146972656,-0.3000020980834961,0.5988883972167969,nan
baseline,538,50.10003662109375,6.7999982833862305,0.547867476940155,nan
baseline,539,51.4000358581543,4.299997806549072,0.5733966827392578,nan
baseline,540,48.000038146972656,9.39999771118164,0.5645313262939453,nan
